"BLM","ELM","ID NUMBER","Feat Seq Nbr","Feature Type","Feat Width","Feature Composition"
2.6770,3.32,3302156001,12,20,2,04
2.6770,3.32,3302156001,13,29,,40
0,0.09,3302158001,1,29,,40
0,0.09,3302158001,2,20,5,15
0,0.09,3302158001,4,19,12,15
0,0.09,3302158001,6,29,,41
0,0.09,3302158001,7,40,14,26
0,0.09,3302158001,8,29,,41
0,0.09,3302158001,10,19,24,15
0,0.09,3302158001,12,20,5,15
0,0.09,3302158001,13,29,,40
0.09,0.16,3302158001,8,29,,40
0.09,0.16,3302158001,9,20,6,15
0.09,0.16,3302158001,10,19,34,15
0.09,0.16,3302158001,12,20,6,15
0.09,0.16,3302158001,13,29,,40
0.16,0.25,3302158001,10,20,8,15
0.16,0.25,3302158001,12,19,30,15
0.16,0.25,3302158001,14,20,8,15
0.16,0.25,3302158001,16,29,,40
0.25,3.1670,3302158001,8,29,,40
0.25,3.1670,3302158001,9,20,6,15
0.25,3.1670,3302158001,10,19,22,15
0.25,3.1670,3302158001,12,20,6,15
0.25,3.1670,3302158001,13,29,,40
3.1670,4.26,3302158001,8,29,,40
3.1670,4.26,3302158001,9,20,2,04
3.1670,4.26,3302158001,10,19,22,15
3.1670,4.26,3302158001,12,20,2,04
3.1670,4.26,3302158001,13,29,,40
0,0.26,3302160001,8,29,,40
0,0.26,3302160001,9,19,20,15
0,0.26,3302160001,11,29,,40
0.26,2.53,3302160001,1,29,,40
0.26,2.53,3302160001,2,20,1,15
0.26,2.53,3302160001,3,19,20,15
0.26,2.53,3302160001,4,20,1,15
0.26,2.53,3302160001,5,29,,40
2.53,2.82,3302160001,1,29,,40
2.53,2.82,3302160001,2,20,1,04
2.53,2.82,3302160001,3,19,20,15
2.53,2.82,3302160001,4,20,1,04
2.53,2.82,3302160001,5,29,,40
2.82,4.86,3302160001,8,29,,40
2.82,4.86,3302160001,9,20,1,15
2.82,4.86,3302160001,10,19,20,15
2.82,4.86,3302160001,12,20,1,15
2.82,4.86,3302160001,13,29,,40
4.86,5.27,3302160001,8,29,,40
4.86,5.27,3302160001,9,19,18,06
4.86,5.27,3302160001,11,29,,40
5.27,6.04,3302160001,8,29,,40
5.27,6.04,3302160001,9,20,1,15
5.27,6.04,3302160001,10,19,20,15
5.27,6.04,3302160001,12,20,1,15
5.27,6.04,3302160001,13,29,,40
0,0.08,3302162001,1,29,,40
0,0.08,3302162001,2,20,10,15
0,0.08,3302162001,3,19,12,15
0,0.08,3302162001,4,40,12,23
0,0.08,3302162001,5,19,36,15
0,0.08,3302162001,6,20,10,15
0,0.08,3302162001,7,29,,40
0.08,0.1540,3302162001,1,29,,40
0.08,0.1540,3302162001,2,20,11,15
0.08,0.1540,3302162001,3,19,12,15
0.08,0.1540,3302162001,4,40,24,23
0.08,0.1540,3302162001,5,19,24,15
0.08,0.1540,3302162001,6,20,11,15
0.08,0.1540,3302162001,7,29,,40
0.1540,0.23,3302162001,1,29,,40
0.1540,0.23,3302162001,2,20,10,15
0.1540,0.23,3302162001,3,19,12,15
0.1540,0.23,3302162001,4,21,4,15
0.1540,0.23,3302162001,5,29,,40
0.1540,0.23,3302162001,6,40,26,26
0.1540,0.23,3302162001,7,29,,40
0.1540,0.23,3302162001,8,21,6,15
0.1540,0.23,3302162001,9,19,12,15
0.1540,0.23,3302162001,10,20,10,15
0.1540,0.23,3302162001,11,29,,40
0.23,0.31,3302162001,1,29,,40
0.23,0.31,3302162001,2,20,11,15
0.23,0.31,3302162001,3,19,14,15
0.23,0.31,3302162001,4,40,22,23
0.23,0.31,3302162001,5,19,16,15
0.23,0.31,3302162001,6,20,11,15
0.23,0.31,3302162001,7,29,,40
0.31,0.47,3302162001,9,29,,40
0.31,0.47,3302162001,11,20,10,15
0.31,0.47,3302162001,13,19,22,15
0.31,0.47,3302162001,15,20,4,15
0.31,0.47,3302162001,17,29,,40
0.47,0.53,3302162001,9,29,,40
0.47,0.53,3302162001,11,20,7,15
0.47,0.53,3302162001,13,19,24,15
0.47,0.53,3302162001,15,20,7,15
0.47,0.53,3302162001,17,29,,40
0.53,1.85,3302162001,8,29,,40
0.53,1.85,3302162001,9,20,3,15
0.53,1.85,3302162001,10,19,24,15
0.53,1.85,3302162001,12,20,3,15
0.53,1.85,3302162001,13,29,,40
1.85,2.0720,3302162001,8,29,,40
1.85,2.0720,3302162001,9,20,4,15
1.85,2.0720,3302162001,10,19,24,15
1.85,2.0720,3302162001,12,20,6,15
1.85,2.0720,3302162001,13,29,,40
2.0720,2.17,3302162001,1,29,,40
2.0720,2.17,3302162001,2,20,6,15
2.0720,2.17,3302162001,3,19,12,15
2.0720,2.17,3302162001,4,40,4,23
2.0720,2.17,3302162001,5,19,12,15
2.0720,2.17,3302162001,6,20,6,15
2.0720,2.17,3302162001,7,29,,40
2.17,2.25,3302162001,1,29,,40
2.17,2.25,3302162001,2,20,8,15
2.17,2.25,3302162001,3,19,12,15
2.17,2.25,3302162001,4,3,12,15
2.17,2.25,3302162001,5,19,12,15
2.17,2.25,3302162001,6,20,8,15
2.17,2.25,3302162001,7,29,,40
2.25,2.31,3302162001,1,29,,40
2.25,2.31,3302162001,2,20,8,15
2.25,2.31,3302162001,3,19,12,15
2.25,2.31,3302162001,4,40,11,23
2.25,2.31,3302162001,5,19,12,15
2.25,2.31,3302162001,6,20,8,15
2.25,2.31,3302162001,7,29,,40
2.31,2.62,3302162001,9,29,,40
2.31,2.62,3302162001,11,20,6,15
2.31,2.62,3302162001,13,19,24,15
2.31,2.62,3302162001,15,20,10,15
2.31,2.62,3302162001,17,29,,40
2.62,2.85,3302162001,9,29,,40
2.62,2.85,3302162001,11,20,3,15
2.62,2.85,3302162001,13,19,24,15
2.62,2.85,3302162001,15,20,3,15
2.62,2.85,3302162001,17,29,,40
2.85,2.97,3302162001,1,29,,40
2.85,2.97,3302162001,2,20,12,15
2.85,2.97,3302162001,4,19,12,15
2.85,2.97,3302162001,7,3,12,15
2.85,2.97,3302162001,10,19,12,15
2.85,2.97,3302162001,12,20,6,15
2.85,2.97,3302162001,13,29,,40
2.97,3.14,3302162001,8,29,,40
2.97,3.14,3302162001,9,20,3,15
2.97,3.14,3302162001,10,19,24,15
2.97,3.14,3302162001,12,20,3,15
2.97,3.14,3302162001,13,29,,40
3.14,3.5030,3302162001,1,29,,40
3.14,3.5030,3302162001,2,20,4,15
3.14,3.5030,3302162001,4,19,12,15
3.14,3.5030,3302162001,7,5,12,15
3.14,3.5030,3302162001,10,19,12,15
3.14,3.5030,3302162001,12,20,4,15
3.14,3.5030,3302162001,13,29,,40
3.5030,4.19,3302162001,8,29,,40
3.5030,4.19,3302162001,9,20,3,15
3.5030,4.19,3302162001,10,19,24,15
3.5030,4.19,3302162001,12,20,3,15
3.5030,4.19,3302162001,13,29,,40
4.19,4.23,3302162001,1,29,,40
4.19,4.23,3302162001,2,20,6,15
4.19,4.23,3302162001,3,19,12,15
4.19,4.23,3302162001,4,3,11,15
4.19,4.23,3302162001,5,19,12,15
4.19,4.23,3302162001,6,20,12,15
4.19,4.23,3302162001,7,29,,40
4.23,4.33,3302162001,1,29,,40
4.23,4.33,3302162001,2,20,3,15
4.23,4.33,3302162001,3,19,12,15
4.23,4.33,3302162001,4,5,12,15
4.23,4.33,3302162001,5,19,12,15
4.23,4.33,3302162001,6,20,3,15
4.23,4.33,3302162001,7,29,,40
4.33,4.4180,3302162001,1,29,,40
4.33,4.4180,3302162001,2,20,3,15
4.33,4.4180,3302162001,3,19,12,15
4.33,4.4180,3302162001,4,5,12,15
4.33,4.4180,3302162001,5,19,12,15
4.33,4.4180,3302162001,6,2,12,15
4.33,4.4180,3302162001,7,20,3,15
4.33,4.4180,3302162001,8,29,,40
4.4180,4.8820,3302162001,9,29,,40
4.4180,4.8820,3302162001,11,20,3,15
4.4180,4.8820,3302162001,13,19,24,15
4.4180,4.8820,3302162001,15,20,3,15
4.4180,4.8820,3302162001,17,29,,40
4.8820,4.96,3302162001,1,29,,40
4.8820,4.96,3302162001,2,20,3,15
4.8820,4.96,3302162001,4,19,12,15
4.8820,4.96,3302162001,7,5,12,15
4.8820,4.96,3302162001,10,19,12,15
4.8820,4.96,3302162001,12,20,3,15
4.8820,4.96,3302162001,13,29,,40
0,2.19,3302199001,8,29,,40
0,2.19,3302199001,9,20,10,15
0,2.19,3302199001,10,19,24,15
0,2.19,3302199001,12,20,10,15
0,2.19,3302199001,13,29,,40
2.19,2.52,3302199001,1,29,,40
2.19,2.52,3302199001,2,20,10,15
2.19,2.52,3302199001,3,19,22,15
2.19,2.52,3302199001,4,20,2,04
2.19,2.52,3302199001,5,29,,40
2.52,2.81,3302199001,1,29,,41
2.52,2.81,3302199001,2,20,10,15
2.52,2.81,3302199001,3,19,22,15
2.52,2.81,3302199001,4,20,10,15
2.52,2.81,3302199001,5,29,,40
0,0.81,3302201001,8,29,,40
0,0.81,3302201001,9,20,3,05
0,0.81,3302201001,10,19,24,15
0,0.81,3302201001,12,20,3,05
0,0.81,3302201001,13,29,,40
0.81,0.87,3302201001,8,29,,40
0.81,0.87,3302201001,9,20,2,04
0.81,0.87,3302201001,10,19,24,15
0.81,0.87,3302201001,12,20,1,15
0.81,0.87,3302201001,13,29,,43
0.87,1.39,3302201001,1,29,,42
0.87,1.39,3302201001,2,19,28,15
0.87,1.39,3302201001,3,29,,43
1.39,1.44,3302201001,1,29,,42
1.39,1.44,3302201001,4,19,12,15
1.39,1.44,3302201001,8,3,12,15
1.39,1.44,3302201001,12,19,12,15
1.39,1.44,3302201001,15,29,,43
1.44,1.7870,3302201001,1,29,,43
1.44,1.7870,3302201001,3,20,5,15
1.44,1.7870,3302201001,5,19,11,15
1.44,1.7870,3302201001,9,5,11,15
1.44,1.7870,3302201001,13,19,11,15
1.44,1.7870,3302201001,15,20,5,15
1.44,1.7870,3302201001,17,29,,43
1.7870,1.93,3302201001,1,29,,43
1.7870,1.93,3302201001,2,20,5,15
1.7870,1.93,3302201001,3,19,11,15
1.7870,1.93,3302201001,4,5,11,15
1.7870,1.93,3302201001,5,19,11,15
1.7870,1.93,3302201001,6,20,5,15
1.7870,1.93,3302201001,7,29,,42
1.93,2.10,3302201001,1,29,,40
1.93,2.10,3302201001,2,20,8,15
1.93,2.10,3302201001,3,19,11,15
1.93,2.10,3302201001,4,5,11,15
1.93,2.10,3302201001,5,19,11,15
1.93,2.10,3302201001,6,20,5,15
1.93,2.10,3302201001,7,29,,42
0,0.0550,3302205001,9,29,,40
0,0.0550,3302205001,11,20,2,15
0,0.0550,3302205001,13,19,22,15
0,0.0550,3302205001,15,20,4,15
0,0.0550,3302205001,17,29,,40
0.0550,2.37,3302205001,8,29,,40
0.0550,2.37,3302205001,9,20,1,15
0.0550,2.37,3302205001,10,19,22,15
0.0550,2.37,3302205001,12,20,1,15
0.0550,2.37,3302205001,13,29,,40
2.37,2.4320,3302205001,1,29,,40
2.37,2.4320,3302205001,3,20,1,15
2.37,2.4320,3302205001,5,19,22,15
2.37,2.4320,3302205001,13,2,11,15
2.37,2.4320,3302205001,14,29,,41
2.4320,5.66,3302205001,9,29,,40
2.4320,5.66,3302205001,11,20,1,15
2.4320,5.66,3302205001,13,19,22,15
2.4320,5.66,3302205001,15,20,1,15
2.4320,5.66,3302205001,17,29,,40
5.66,5.71,3302205001,1,29,,40
5.66,5.71,3302205001,3,20,6,15
5.66,5.71,3302205001,5,19,12,15
5.66,5.71,3302205001,9,40,8,23
5.66,5.71,3302205001,13,19,12,15
5.66,5.71,3302205001,15,20,8,15
5.66,5.71,3302205001,17,29,,40
5.71,5.76,3302205001,1,29,,40
5.71,5.76,3302205001,3,20,6,15
5.71,5.76,3302205001,5,19,12,15
5.71,5.76,3302205001,9,3,12,15
5.71,5.76,3302205001,13,19,12,15
5.71,5.76,3302205001,15,20,12,15
5.71,5.76,3302205001,17,29,,40
5.76,5.82,3302205001,9,29,,40
5.76,5.82,3302205001,11,20,6,15
5.76,5.82,3302205001,13,19,36,15
5.76,5.82,3302205001,15,20,8,15
5.76,5.82,3302205001,17,29,,42
5.82,5.87,3302205001,9,29,,40
5.82,5.87,3302205001,11,20,10,15
5.82,5.87,3302205001,13,19,36,15
5.82,5.87,3302205001,15,20,10,15
5.82,5.87,3302205001,17,29,,40
5.87,5.95,3302205001,9,29,,42
5.87,5.95,3302205001,11,20,12,18
5.87,5.95,3302205001,13,19,36,18
5.87,5.95,3302205001,15,20,12,18
5.87,5.95,3302205001,17,29,,42
5.95,6.01,3302205001,1,29,,40
5.95,6.01,3302205001,3,20,8,15
5.95,6.01,3302205001,5,19,24,15
5.95,6.01,3302205001,9,40,12,23
5.95,6.01,3302205001,13,19,24,15
5.95,6.01,3302205001,15,20,8,15
5.95,6.01,3302205001,17,29,,40
6.01,6.11,3302205001,1,29,,40
6.01,6.11,3302205001,3,20,8,15
6.01,6.11,3302205001,5,19,24,15
6.01,6.11,3302205001,9,40,12,23
6.01,6.11,3302205001,13,19,12,15
6.01,6.11,3302205001,15,2,24,15
6.01,6.11,3302205001,16,20,2,18
6.01,6.11,3302205001,17,29,,43
6.11,6.21,3302205001,1,29,,43
6.11,6.21,3302205001,3,20,2,18
6.11,6.21,3302205001,5,2,12,15
6.11,6.21,3302205001,6,19,12,15
6.11,6.21,3302205001,7,3,24,15
6.11,6.21,3302205001,8,19,24,15
6.11,6.21,3302205001,9,2,12,15
6.11,6.21,3302205001,10,20,2,18
6.11,6.21,3302205001,11,29,,43
6.21,6.27,3302205001,1,29,,40
6.21,6.27,3302205001,3,20,10,15
6.21,6.27,3302205001,5,2,12,15
6.21,6.27,3302205001,6,19,24,15
6.21,6.27,3302205001,7,40,24,23
6.21,6.27,3302205001,8,19,24,15
6.21,6.27,3302205001,9,20,12,15
6.21,6.27,3302205001,10,29,,40
6.27,6.28,3302205001,3,19,24,15
6.27,6.28,3302205001,5,21,12,15
6.27,6.28,3302205001,7,29,,41
6.27,6.28,3302205001,9,40,4,24
6.27,6.28,3302205001,11,29,,41
6.27,6.28,3302205001,13,21,12,15
6.27,6.28,3302205001,15,19,24,15
6.27,6.28,3302205001,17,20,12,15
6.27,6.28,3302205001,19,29,,40
0,0.12,3302207001,1,29,,40
0,0.12,3302207001,3,20,6,15
0,0.12,3302207001,5,19,12,15
0,0.12,3302207001,9,3,24,15
0,0.12,3302207001,13,19,24,15
0,0.12,3302207001,15,20,2,18
0,0.12,3302207001,17,29,,43
0.12,0.35,3302207001,1,29,,40
0.12,0.35,3302207001,3,20,8,15
0.12,0.35,3302207001,5,19,48,15
0.12,0.35,3302207001,13,20,8,15
0.12,0.35,3302207001,15,29,,40
0.35,0.40,3302207001,1,29,,40
0.35,0.40,3302207001,3,20,10,15
0.35,0.40,3302207001,5,19,12,15
0.35,0.40,3302207001,9,40,12,23
0.35,0.40,3302207001,13,19,12,15
0.35,0.40,3302207001,15,20,2,18
0.35,0.40,3302207001,17,29,,43
0.40,0.59,3302207001,9,29,,40
0.40,0.59,3302207001,11,20,2,05
0.40,0.59,3302207001,13,19,24,15
0.40,0.59,3302207001,15,20,2,18
0.40,0.59,3302207001,17,29,,43
0.59,0.66,3302207001,1,29,,40
0.59,0.66,3302207001,3,20,2,04
0.59,0.66,3302207001,5,19,11,15
0.59,0.66,3302207001,9,40,11,23
0.59,0.66,3302207001,13,19,11,15
0.59,0.66,3302207001,15,20,2,18
0.59,0.66,3302207001,17,29,,43
0.66,4.18,3302207001,9,29,,40
0.66,4.18,3302207001,11,20,2,05
0.66,4.18,3302207001,13,19,22,15
0.66,4.18,3302207001,15,20,2,05
0.66,4.18,3302207001,17,29,,40
4.18,4.42,3302207001,9,29,,40
4.18,4.42,3302207001,11,20,3,15
4.18,4.42,3302207001,13,19,20,15
4.18,4.42,3302207001,15,20,3,15
4.18,4.42,3302207001,17,29,,40
4.42,7.11,3302207001,9,29,,40
4.42,7.11,3302207001,11,20,2,04
4.42,7.11,3302207001,13,19,22,15
4.42,7.11,3302207001,15,20,2,04
4.42,7.11,3302207001,17,29,,40
0,0.14,3302209001,1,29,,40
0,0.14,3302209001,2,20,2,18
0,0.14,3302209001,3,19,20,18
0,0.14,3302209001,4,20,2,18
0,0.14,3302209001,5,29,,42
0.14,0.43,3302209001,1,29,,40
0.14,0.43,3302209001,2,20,1,15
0.14,0.43,3302209001,3,19,20,15
0.14,0.43,3302209001,4,20,1,15
0.14,0.43,3302209001,5,29,,40
0.43,0.55,3302209001,1,29,,41
0.43,0.55,3302209001,2,20,2,15
0.43,0.55,3302209001,3,19,24,15
0.43,0.55,3302209001,4,20,2,15
0.43,0.55,3302209001,5,29,,41
0.55,0.82,3302209001,1,29,,41
0.55,0.82,3302209001,2,20,3,15
0.55,0.82,3302209001,3,19,24,15
0.55,0.82,3302209001,4,20,3,15
0.55,0.82,3302209001,5,29,,40
0.82,2.30,3302209001,9,29,,41
0.82,2.30,3302209001,11,20,2,15
0.82,2.30,3302209001,13,19,24,15
0.82,2.30,3302209001,15,20,2,15
0.82,2.30,3302209001,17,29,,41
2.30,2.99,3302209001,1,29,,40
2.30,2.99,3302209001,2,20,4,06
2.30,2.99,3302209001,3,19,22,15
2.30,2.99,3302209001,4,20,4,06
2.30,2.99,3302209001,5,29,,40
0,4.53,3302211001,8,29,,40
0,4.53,3302211001,9,20,2,05
0,4.53,3302211001,10,19,24,15
0,4.53,3302211001,12,20,2,05
0,4.53,3302211001,13,29,,40
4.53,9.37,3302211001,8,29,,40
4.53,9.37,3302211001,9,20,2,15
4.53,9.37,3302211001,10,19,22,15
4.53,9.37,3302211001,12,20,2,15
4.53,9.37,3302211001,13,29,,40
0,0.63,3302213001,8,29,,40
0,0.63,3302213001,9,20,1,15
0,0.63,3302213001,10,19,20,15
0,0.63,3302213001,12,20,1,15
0,0.63,3302213001,13,29,,40
0,0.12,3302215001,8,29,,40
0,0.12,3302215001,9,20,3,05
0,0.12,3302215001,10,19,20,15
0,0.12,3302215001,12,20,3,04
0,0.12,3302215001,13,29,,40
0.12,1.19,3302215001,1,29,,40
0.12,1.19,3302215001,2,20,1,04
0.12,1.19,3302215001,3,19,20,15
0.12,1.19,3302215001,4,20,1,04
0.12,1.19,3302215001,5,29,,40
0,0.2370,3302217001,8,29,,40
0,0.2370,3302217001,9,20,2,04
0,0.2370,3302217001,10,19,16,15
0,0.2370,3302217001,12,20,2,04
0,0.2370,3302217001,13,29,,40
0.2370,3.76,3302217001,1,29,,40
0.2370,3.76,3302217001,2,19,20,15
0.2370,3.76,3302217001,3,29,,40
3.76,3.9520,3302217001,1,29,,40
3.76,3.9520,3302217001,2,20,1,04
3.76,3.9520,3302217001,3,19,16,15
3.76,3.9520,3302217001,4,20,1,04
3.76,3.9520,3302217001,5,29,,40
3.9520,4.07,3302217001,1,29,,40
3.9520,4.07,3302217001,2,19,20,15
3.9520,4.07,3302217001,3,29,,40
0,0.03,3302219001,9,29,,42
0,0.03,3302219001,11,20,10,15
0,0.03,3302219001,13,19,24,15
0,0.03,3302219001,15,20,10,15
0,0.03,3302219001,17,29,,42
0.03,0.20,3302219001,1,29,,40
0.03,0.20,3302219001,3,20,10,15
0.03,0.20,3302219001,5,19,12,15
0.03,0.20,3302219001,9,40,12,23
0.03,0.20,3302219001,13,19,12,15
0.03,0.20,3302219001,15,20,10,15
0.03,0.20,3302219001,17,29,,40
0.20,0.24,3302219001,1,29,,40
0.20,0.24,3302219001,3,20,2,15
0.20,0.24,3302219001,5,19,14,15
0.20,0.24,3302219001,7,21,2,15
0.20,0.24,3302219001,9,29,,40
0.20,0.24,3302219001,11,40,18,26
0.20,0.24,3302219001,13,29,,40
0.20,0.24,3302219001,15,21,2,15
0.20,0.24,3302219001,17,19,14,15
0.20,0.24,3302219001,19,20,2,15
0.20,0.24,3302219001,21,29,,40
0.24,0.28,3302219001,1,29,,40
0.24,0.28,3302219001,3,20,2,04
0.24,0.28,3302219001,5,19,12,15
0.24,0.28,3302219001,9,40,12,23
0.24,0.28,3302219001,13,19,12,15
0.24,0.28,3302219001,15,20,8,15
0.24,0.28,3302219001,17,29,,40
0.28,0.61,3302219001,9,29,,40
0.28,0.61,3302219001,11,20,8,15
0.28,0.61,3302219001,13,19,24,15
0.28,0.61,3302219001,15,20,12,15
0.28,0.61,3302219001,17,29,,40
0.61,0.72,3302219001,1,29,,40
0.61,0.72,3302219001,3,20,2,15
0.61,0.72,3302219001,5,19,12,15
0.61,0.72,3302219001,9,5,12,15
0.61,0.72,3302219001,13,19,12,15
0.61,0.72,3302219001,15,20,12,15
0.61,0.72,3302219001,17,29,,40
0.72,0.91,3302219001,1,29,,40
0.72,0.91,3302219001,3,20,6,15
0.72,0.91,3302219001,5,19,12,15
0.72,0.91,3302219001,9,5,14,15
0.72,0.91,3302219001,13,19,12,15
0.72,0.91,3302219001,15,20,6,15
0.72,0.91,3302219001,17,29,,40
0.91,1.0830,3302219001,9,29,,40
0.91,1.0830,3302219001,11,20,2,04
0.91,1.0830,3302219001,13,19,24,05
0.91,1.0830,3302219001,15,20,2,04
0.91,1.0830,3302219001,17,29,,40
1.0830,1.3460,3302219001,9,29,,40
1.0830,1.3460,3302219001,11,20,1,04
1.0830,1.3460,3302219001,13,19,18,15
1.0830,1.3460,3302219001,15,20,1,04
1.0830,1.3460,3302219001,17,29,,40
1.3460,1.63,3302219001,9,29,,40
1.3460,1.63,3302219001,11,20,1,04
1.3460,1.63,3302219001,13,19,16,15
1.3460,1.63,3302219001,15,20,1,04
1.3460,1.63,3302219001,17,29,,40
1.63,2.3590,3302219001,9,29,,40
1.63,2.3590,3302219001,11,20,1,04
1.63,2.3590,3302219001,13,19,20,15
1.63,2.3590,3302219001,15,20,1,04
1.63,2.3590,3302219001,17,29,,40
2.3590,2.78,3302219001,1,29,,40
2.3590,2.78,3302219001,3,20,8,15
2.3590,2.78,3302219001,5,19,12,15
2.3590,2.78,3302219001,9,40,12,23
2.3590,2.78,3302219001,13,19,12,15
2.3590,2.78,3302219001,15,20,8,15
2.3590,2.78,3302219001,17,29,,40
2.78,3.16,3302219001,9,29,,40
2.78,3.16,3302219001,11,20,1,04
2.78,3.16,3302219001,13,19,20,15
2.78,3.16,3302219001,15,20,1,04
2.78,3.16,3302219001,17,29,,40
3.16,3.47,3302219001,9,29,,40
3.16,3.47,3302219001,11,20,2,04
3.16,3.47,3302219001,13,19,16,15
3.16,3.47,3302219001,15,20,2,04
3.16,3.47,3302219001,17,29,,40
3.47,4.2840,3302219001,1,29,,40
3.47,4.2840,3302219001,2,20,2,04
3.47,4.2840,3302219001,3,19,14,15
3.47,4.2840,3302219001,4,20,2,04
3.47,4.2840,3302219001,5,29,,40
4.2840,5.9080,3302219001,9,29,,40
4.2840,5.9080,3302219001,11,20,3,04
4.2840,5.9080,3302219001,13,19,20,15
4.2840,5.9080,3302219001,15,20,3,04
4.2840,5.9080,3302219001,17,29,,40
5.9080,6.18,3302219001,9,29,,40
5.9080,6.18,3302219001,11,20,2,04
5.9080,6.18,3302219001,13,19,20,15
5.9080,6.18,3302219001,15,20,2,04
5.9080,6.18,3302219001,17,29,,40
0,3.20,3302221001,8,29,,40
0,3.20,3302221001,9,20,2,04
0,3.20,3302221001,10,19,24,15
0,3.20,3302221001,12,20,2,04
0,3.20,3302221001,13,29,,40
3.20,5.45,3302221001,8,29,,40
3.20,5.45,3302221001,9,20,2,15
3.20,5.45,3302221001,10,19,20,15
3.20,5.45,3302221001,12,20,2,15
3.20,5.45,3302221001,13,29,,40
0,2.52,3302223001,8,29,,40
0,2.52,3302223001,9,20,1,05
0,2.52,3302223001,10,19,20,15
0,2.52,3302223001,12,20,1,05
0,2.52,3302223001,13,29,,40
0,1.18,3302227001,8,29,,40
0,1.18,3302227001,9,20,1,04
0,1.18,3302227001,10,19,20,15
0,1.18,3302227001,12,20,1,04
0,1.18,3302227001,13,29,,40
1.18,1.99,3302227001,1,29,,40
1.18,1.99,3302227001,2,20,2,15
1.18,1.99,3302227001,3,19,20,15
1.18,1.99,3302227001,4,20,2,15
1.18,1.99,3302227001,5,29,,40
0,0.04,3303542001,1,29,,42
0,0.04,3303542001,2,20,2,15
0,0.04,3303542001,4,19,24,15
0,0.04,3303542001,5,21,2,15
0,0.04,3303542001,6,29,,42
0,0.04,3303542001,7,40,20,26
0,0.04,3303542001,8,29,,42
0,0.04,3303542001,9,21,2,15
0,0.04,3303542001,10,19,24,15
0,0.04,3303542001,12,20,2,15
0,0.04,3303542001,13,29,,42
0.04,0.29,3303542001,1,29,,42
0.04,0.29,3303542001,2,20,2,18
0.04,0.29,3303542001,4,19,24,15
0.04,0.29,3303542001,7,5,12,15
0.04,0.29,3303542001,10,19,24,15
0.04,0.29,3303542001,12,10,12,15
0.04,0.29,3303542001,13,20,2,18
0.04,0.29,3303542001,14,29,,42
0.29,0.32,3303542001,1,29,,40
0.29,0.32,3303542001,2,20,12,15
0.29,0.32,3303542001,4,19,24,15
0.29,0.32,3303542001,7,40,12,23
0.29,0.32,3303542001,10,19,24,15
0.29,0.32,3303542001,12,20,12,15
0.29,0.32,3303542001,13,29,,40
0.32,0.47,3303542001,1,29,,40
0.32,0.47,3303542001,2,20,8,15
0.32,0.47,3303542001,4,10,12,15
0.32,0.47,3303542001,5,19,24,15
0.32,0.47,3303542001,6,40,12,23
0.32,0.47,3303542001,7,19,24,15
0.32,0.47,3303542001,8,20,8,15
0.32,0.47,3303542001,9,29,,40
0.47,0.49,3303542001,1,29,,40
0.47,0.49,3303542001,2,20,12,15
0.47,0.49,3303542001,3,19,24,15
0.47,0.49,3303542001,4,40,12,23
0.47,0.49,3303542001,5,19,24,15
0.47,0.49,3303542001,6,20,12,15
0.47,0.49,3303542001,7,29,,40
0.49,0.65,3303542001,1,29,,40
0.49,0.65,3303542001,2,20,4,05
0.49,0.65,3303542001,3,19,24,15
0.49,0.65,3303542001,4,40,14,23
0.49,0.65,3303542001,5,19,24,15
0.49,0.65,3303542001,6,20,4,15
0.49,0.65,3303542001,7,29,,40
0.65,0.72,3303542001,1,29,,40
0.65,0.72,3303542001,2,20,12,15
0.65,0.72,3303542001,4,19,24,15
0.65,0.72,3303542001,7,40,12,23
0.65,0.72,3303542001,10,19,24,15
0.65,0.72,3303542001,12,20,4,15
0.65,0.72,3303542001,13,29,,40
0.72,0.80,3303542001,1,29,,40
0.72,0.80,3303542001,3,20,6,15
0.72,0.80,3303542001,5,19,24,15
0.72,0.80,3303542001,7,40,8,23
0.72,0.80,3303542001,9,19,24,15
0.72,0.80,3303542001,11,20,8,05
0.72,0.80,3303542001,13,29,,40
0.80,1.20,3303542001,1,29,,40
0.80,1.20,3303542001,2,20,6,15
0.80,1.20,3303542001,3,19,24,15
0.80,1.20,3303542001,4,40,4,23
0.80,1.20,3303542001,5,19,24,15
0.80,1.20,3303542001,6,20,8,05
0.80,1.20,3303542001,7,29,,40
1.20,1.4350,3303542001,1,29,,40
1.20,1.4350,3303542001,2,20,7,05
1.20,1.4350,3303542001,3,19,24,15
1.20,1.4350,3303542001,4,40,2,23
1.20,1.4350,3303542001,5,19,24,15
1.20,1.4350,3303542001,6,20,7,05
1.20,1.4350,3303542001,7,29,,40
1.4350,1.66,3303542001,1,29,,40
1.4350,1.66,3303542001,2,20,4,04
1.4350,1.66,3303542001,3,19,24,15
1.4350,1.66,3303542001,4,40,2,23
1.4350,1.66,3303542001,5,19,24,15
1.4350,1.66,3303542001,6,20,8,06
1.4350,1.66,3303542001,7,29,,40
1.66,1.70,3303542001,1,29,,42
1.66,1.70,3303542001,2,20,2,18
1.66,1.70,3303542001,3,19,24,15
1.66,1.70,3303542001,4,21,2,15
1.66,1.70,3303542001,5,29,,41
1.66,1.70,3303542001,6,40,5,21
1.66,1.70,3303542001,7,29,,41
1.66,1.70,3303542001,8,21,2,15
